asset_id,asset_number,asset_type,asset_description,make,model,year,vin,address,city,state,estimated_value,condition,last_inspection_date
AST04510731,AN32733981,Property,Insured asset,Honda,ModelX,2006,VIN88340700,749 Pine St,Chicago,WA,166341.97,Good,2023-09-17
AST34251539,AN93690205,Property,Insured asset,Ford,ModelX,2009,VIN47107622,946 Pine St,Chicago,NY,43017.04,Fair,2020-09-04
AST59156912,AN69559062,Vehicle,Insured asset,Toyota,Truck,2001,VIN06839123,242 Pine St,Miami,CA,81017.33,Poor,2020-08-14
AST78974711,AN36366903,Vehicle,Insured asset,Honda,ModelX,2007,VIN99288836,913 Pine St,Miami,MA,11644.29,Fair,2025-08-16
AST33810196,AN22602288,Equipment,Insured asset,N/A,Truck,2002,VIN02978888,850 Pine St,San Jose,CA,229578.47,Good,2020-10-15
AST47223930,AN11690704,Property,Insured asset,Toyota,ModelX,2000,VIN88368600,799 Pine St,Seattle,CA,85636.51,Good,2021-06-16
AST44368412,AN39432513,Vehicle,Insured asset,Honda,Truck,2008,VIN73881096,586 Pine St,Miami,TX,29106.71,Poor,2025-08-23
AST48601095,AN53776868,Equipment,Insured asset,Honda,ModelY,2003,VIN12061861,802 Pine St,Seattle,WA,128094.91,Excellent,2025-11-18
AST78680839,AN05476213,Equipment,Insured asset,N/A,ModelY,2023,VIN40353034,343 Pine St,Dallas,MA,191537.02,Good,2023-09-28
AST67352306,AN55995918,Vehicle,Insured asset,Toyota,Sedan,2009,VIN99913944,587 Pine St,Dallas,NY,55758.82,Poor,2019-07-03
AST04694743,AN44848526,Vehicle,Insured asset,Ford,ModelY,2024,VIN17453131,301 Pine St,Austin,FL,30284.67,Excellent,2019-11-05
AST12356736,AN86452776,Property,Insured asset,Toyota,Sedan,2015,VIN60829127,480 Pine St,Austin,NY,213163.4,Good,2018-05-22
AST08407487,AN79794227,Equipment,Insured asset,Toyota,Truck,2019,VIN67633630,707 Pine St,Seattle,NY,32687.87,Poor,2022-09-07
AST54974232,AN24847913,Equipment,Insured asset,Ford,ModelX,2005,VIN78097352,704 Pine St,Austin,FL,75624.83,Poor,2018-08-13
AST40618563,AN85985895,Equipment,Insured asset,Honda,ModelX,2014,VIN59372483,690 Pine St,Miami,FL,103431.16,Excellent,2018-02-11
AST92294462,AN65244512,Vehicle,Insured asset,Toyota,Truck,2022,VIN20661404,977 Pine St,San Jose,TX,16466.98,Excellent,2022-02-17
AST47865736,AN13621774,Equipment,Insured asset,Honda,Sedan,2008,VIN34491225,258 Pine St,Boston,WA,100795.52,Excellent,2023-10-29
AST86957075,AN82578080,Vehicle,Insured asset,Toyota,ModelY,2013,VIN82623243,409 Pine St,Miami,TX,33158.96,Good,2020-08-17
AST00287290,AN11485252,Property,Insured asset,Honda,ModelX,1996,VIN98128724,722 Pine St,Austin,WA,184835.13,Excellent,2021-02-02
AST80331838,AN57235770,Property,Insured asset,Honda,Sedan,2003,VIN96333757,728 Pine St,Austin,MA,43269.23,Good,2022-11-01
AST97313809,AN57934052,Property,Insured asset,N/A,Sedan,2019,VIN77539837,677 Pine St,Austin,WA,225776.73,Good,2025-01-18
AST64746596,AN60187744,Property,Insured asset,Toyota,Truck,2000,VIN81724196,518 Pine St,Chicago,IL,210268.97,Poor,2024-02-27
AST17817234,AN21874660,Equipment,Insured asset,Ford,Truck,2010,VIN67529224,968 Pine St,Seattle,CA,237559.63,Poor,2021-06-20
AST32251968,AN64919668,Property,Insured asset,Ford,ModelY,2019,VIN05897264,283 Pine St,Austin,NY,13075.31,Good,2023-10-03
AST47336532,AN12579936,Property,Insured asset,Ford,Truck,2010,VIN11794527,178 Pine St,Chicago,WA,73817.37,Poor,2025-10-18
AST04224231,AN89346322,Vehicle,Insured asset,Honda,Truck,2012,VIN08140470,738 Pine St,Chicago,IL,86518.17,Fair,2022-11-22
AST80501643,AN34003412,Vehicle,Insured asset,Honda,Sedan,2016,VIN09840924,598 Pine St,Austin,WA,197847.14,Poor,2021-08-17
AST03061547,AN45934045,Equipment,Insured asset,Toyota,ModelX,2020,VIN80830776,632 Pine St,Miami,NY,158295.17,Poor,2021-02-24
AST72836224,AN14780789,Vehicle,Insured asset,Ford,ModelY,2022,VIN21995838,718 Pine St,Miami,NY,212079.72,Fair,2018-05-12
AST52300969,AN74024574,Property,Insured asset,Ford,Truck,2015,VIN08333398,862 Pine St,Miami,FL,152893.75,Fair,2022-05-13
AST17251142,AN60875555,Equipment,Insured asset,Honda,Truck,2003,VIN39847589,149 Pine St,Austin,NY,82098.72,Poor,2025-01-26
AST83965484,AN43404582,Vehicle,Insured asset,Honda,ModelX,2001,VIN52427729,598 Pine St,Boston,CA,112058.84,Good,2019-06-15
AST44372474,AN36050189,Property,Insured asset,Honda,Truck,2023,VIN95717005,592 Pine St,Chicago,CA,26021.05,Poor,2022-04-06
AST86004448,AN71178121,Equipment,Insured asset,Ford,ModelX,2008,VIN37067658,809 Pine St,Boston,NY,68423.34,Excellent,2020-07-31
AST25558472,AN25919422,Property,Insured asset,Honda,Truck,1997,VIN40914257,989 Pine St,Boston,WA,58823.47,Good,2024-11-18
AST56206878,AN76493335,Vehicle,Insured asset,Ford,Sedan,2021,VIN44869855,299 Pine St,Chicago,CA,121734.53,Excellent,2022-12-26
AST34489420,AN57196694,Equipment,Insured asset,Ford,ModelY,2002,VIN60099834,647 Pine St,Miami,WA,204647.92,Good,2024-07-17
AST05185864,AN37708895,Equipment,Insured asset,Honda,Truck,2014,VIN54104169,602 Pine St,Dallas,IL,193621.08,Poor,2024-08-11
AST97906048,AN66173850,Equipment,Insured asset,N/A,ModelX,1996,VIN00373436,885 Pine St,Dallas,IL,207907.03,Excellent,2018-12-06
AST45783731,AN93902305,Equipment,Insured asset,Honda,Sedan,1996,VIN19934769,549 Pine St,Chicago,MA,49682.29,Good,2018-12-23
AST58455593,AN90052647,Vehicle,Insured asset,Honda,Truck,2000,VIN54889798,887 Pine St,Austin,WA,64714.31,Fair,2023-08-13
AST92335734,AN67931974,Property,Insured asset,Toyota,ModelY,2013,VIN43239573,296 Pine St,Dallas,WA,198991.69,Fair,2024-12-14
AST87168121,AN36733820,Equipment,Insured asset,Toyota,ModelY,2005,VIN77989443,549 Pine St,Chicago,CA,52721.78,Good,2024-05-18
AST31269024,AN07769142,Property,Insured asset,Honda,ModelY,2001,VIN71778092,278 Pine St,Seattle,IL,164873.84,Fair,2021-09-20
AST94040394,AN79965713,Property,Insured asset,N/A,ModelY,2012,VIN08774816,431 Pine St,Boston,CA,51068.31,Fair,2023-05-29
AST31492288,AN02443480,Vehicle,Insured asset,Honda,Sedan,2022,VIN88909727,627 Pine St,Miami,CA,226344.09,Excellent,2024-08-10
AST67013389,AN91033551,Vehicle,Insured asset,Honda,ModelX,2017,VIN16108258,437 Pine St,Austin,CA,7214.07,Fair,2022-02-11
AST06014572,AN28789144,Vehicle,Insured asset,Toyota,ModelX,2014,VIN64153933,826 Pine St,Chicago,WA,191545.32,Poor,2023-07-21
AST03852885,AN02906148,Property,Insured asset,N/A,Sedan,2006,VIN70778292,222 Pine St,Dallas,IL,72645.99,Excellent,2020-05-18
AST10515493,AN65951925,Property,Insured asset,Toyota,ModelY,2022,VIN69531081,269 Pine St,Chicago,WA,104224.62,Good,2021-01-19
AST68613958,AN54819022,Vehicle,Insured asset,N/A,Sedan,2022,VIN23501750,668 Pine St,San Jose,CA,211827.6,Good,2019-10-01
AST10060265,AN84400656,Property,Insured asset,Toyota,ModelX,2005,VIN57446236,677 Pine St,Austin,IL,88224.06,Fair,2024-07-17
AST07306975,AN86889716,Equipment,Insured asset,Ford,Sedan,2003,VIN04959898,195 Pine St,Seattle,WA,205416.74,Excellent,2018-06-20
AST72618968,AN76297196,Equipment,Insured asset,Honda,Truck,2016,VIN94308595,874 Pine St,Boston,TX,209525.45,Excellent,2022-12-23
AST27349066,AN55955519,Equipment,Insured asset,Ford,Sedan,2019,VIN24818364,544 Pine St,Chicago,NY,77043.63,Poor,2019-07-30
AST23963490,AN10473432,Vehicle,Insured asset,Honda,ModelX,2013,VIN65337512,928 Pine St,Seattle,FL,109965.17,Excellent,2022-03-15
AST51471740,AN40737612,Property,Insured asset,Honda,Sedan,2013,VIN10210456,178 Pine St,Dallas,TX,76676.02,Excellent,2021-11-09
AST35369876,AN73970334,Property,Insured asset,N/A,ModelX,2021,VIN30658152,756 Pine St,Miami,NY,208889.73,Good,2019-12-06
AST44052517,AN13621414,Equipment,Insured asset,Ford,Truck,2016,VIN65232009,671 Pine St,San Jose,FL,133865.83,Good,2018-10-13
AST02952634,AN46275736,Property,Insured asset,Ford,Sedan,1996,VIN63713188,950 Pine St,Boston,MA,95140.69,Good,2023-09-09
AST19947251,AN71531334,Property,Insured asset,N/A,Truck,2022,VIN47267619,381 Pine St,Miami,MA,210310.9,Poor,2019-01-08
AST02166862,AN18082942,Property,Insured asset,Honda,ModelY,1997,VIN54299752,617 Pine St,Seattle,MA,210707.06,Good,2025-03-29
AST57935434,AN55792822,Property,Insured asset,Toyota,ModelX,2000,VIN86304012,565 Pine St,Seattle,NY,153039.27,Excellent,2022-07-09
AST76986219,AN75084368,Vehicle,Insured asset,Toyota,ModelY,2023,VIN30124816,363 Pine St,Chicago,FL,43499.58,Good,2021-04-25
AST38436471,AN70993166,Vehicle,Insured asset,Honda,Truck,2010,VIN58360592,103 Pine St,Chicago,IL,197346.97,Excellent,2018-05-10
AST79542787,AN57130395,Property,Insured asset,Toyota,ModelX,2018,VIN75438079,729 Pine St,Chicago,CA,14482.78,Fair,2025-11-26
AST02894859,AN27865364,Vehicle,Insured asset,Ford,Sedan,1996,VIN68192617,935 Pine St,Miami,WA,66129.1,Fair,2021-12-25
AST00560941,AN51231550,Property,Insured asset,Toyota,Sedan,1998,VIN13972204,815 Pine St,Chicago,NY,41156.17,Fair,2020-03-05
AST08544618,AN41994776,Equipment,Insured asset,Honda,ModelX,2016,VIN32199478,673 Pine St,Boston,WA,48948.6,Poor,2021-11-20
AST71691279,AN61591091,Property,Insured asset,Ford,Truck,2001,VIN52867670,293 Pine St,San Jose,WA,46548.13,Excellent,2019-07-06
AST18647464,AN03187225,Property,Insured asset,Ford,Sedan,1996,VIN33785958,191 Pine St,Austin,FL,138539.56,Fair,2022-12-16
AST95430107,AN44647098,Vehicle,Insured asset,N/A,Sedan,2006,VIN32891130,861 Pine St,Chicago,NY,107993.97,Good,2018-12-02
AST73770507,AN70855323,Property,Insured asset,Toyota,ModelY,2008,VIN98354647,534 Pine St,Miami,MA,41847.29,Excellent,2018-04-03
AST06133488,AN10881605,Vehicle,Insured asset,Honda,ModelX,2011,VIN81630834,577 Pine St,Seattle,TX,204067.88,Fair,2025-03-24
AST63221305,AN91299796,Vehicle,Insured asset,Ford,ModelY,2021,VIN37031054,379 Pine St,San Jose,IL,56602.71,Good,2021-05-29
AST55583444,AN13990581,Vehicle,Insured asset,Ford,ModelX,2011,VIN80481464,383 Pine St,San Jose,TX,159387.86,Good,2023-07-21
AST10409721,AN43012811,Equipment,Insured asset,Ford,ModelX,2006,VIN66823667,345 Pine St,San Jose,MA,224875.95,Good,2022-11-06
AST23591086,AN11203486,Vehicle,Insured asset,N/A,Sedan,2015,VIN49848772,719 Pine St,Dallas,CA,165590.0,Excellent,2022-10-22
AST84816022,AN30171241,Vehicle,Insured asset,Toyota,Sedan,1997,VIN29350304,130 Pine St,Dallas,WA,53523.97,Fair,2018-09-26
AST32268627,AN42159655,Vehicle,Insured asset,Toyota,Truck,1999,VIN44638108,575 Pine St,San Jose,MA,233212.64,Fair,2022-02-02
AST05251561,AN57881106,Property,Insured asset,Toyota,ModelX,2023,VIN78962263,629 Pine St,Seattle,CA,161712.03,Good,2023-07-16
AST95788288,AN54896044,Equipment,Insured asset,Ford,Truck,1996,VIN13583457,331 Pine St,Austin,FL,243680.58,Good,2023-06-09
AST42189788,AN19285189,Vehicle,Insured asset,Ford,ModelY,2016,VIN58633124,277 Pine St,San Jose,IL,73536.71,Poor,2024-09-29
AST70529710,AN04666377,Equipment,Insured asset,Honda,Truck,2000,VIN64569352,914 Pine St,Boston,WA,121125.56,Good,2024-09-01
AST60783263,AN02650131,Vehicle,Insured asset,N/A,ModelX,2009,VIN87678330,473 Pine St,Dallas,NY,216821.96,Good,2022-12-18
AST99345397,AN85664790,Equipment,Insured asset,N/A,ModelY,2016,VIN79213337,326 Pine St,Miami,FL,111702.28,Poor,2021-11-02
AST78298075,AN72532764,Property,Insured asset,Honda,ModelX,2019,VIN38491474,559 Pine St,Seattle,CA,209930.24,Excellent,2020-10-18
AST20330054,AN76975988,Equipment,Insured asset,Ford,ModelX,2004,VIN69461114,881 Pine St,Austin,NY,96175.26,Fair,2020-03-29
AST30727573,AN16496551,Vehicle,Insured asset,Honda,ModelX,2017,VIN64885047,963 Pine St,Austin,FL,169647.58,Good,2019-05-19
AST33713794,AN70926132,Vehicle,Insured asset,Honda,ModelY,2004,VIN86465108,352 Pine St,Seattle,NY,93025.3,Poor,2024-08-29
AST59162500,AN61566498,Vehicle,Insured asset,Honda,ModelY,2018,VIN05362719,731 Pine St,Miami,WA,206933.78,Excellent,2023-07-10
AST77189263,AN12933683,Property,Insured asset,Toyota,ModelY,1999,VIN49513840,616 Pine St,Seattle,FL,16168.0,Excellent,2025-11-30
AST25877043,AN45216375,Vehicle,Insured asset,Ford,Sedan,2010,VIN76072251,408 Pine St,Chicago,NY,228411.34,Poor,2021-08-12
AST51300123,AN45457773,Property,Insured asset,Toyota,ModelX,1996,VIN92797334,341 Pine St,Miami,CA,64492.77,Good,2024-01-30
AST36102465,AN38986187,Property,Insured asset,Ford,ModelY,2015,VIN48885396,822 Pine St,San Jose,WA,187039.08,Excellent,2024-12-23
AST93278008,AN41920644,Property,Insured asset,Honda,Sedan,2018,VIN36177145,816 Pine St,San Jose,CA,153467.63,Good,2020-08-07
AST39427060,AN36133063,Vehicle,Insured asset,N/A,Truck,2011,VIN15971403,628 Pine St,Austin,FL,117446.91,Fair,2020-02-27
AST05643190,AN97751187,Property,Insured asset,Ford,Sedan,2022,VIN27791599,348 Pine St,Miami,CA,50020.89,Poor,2020-04-23
AST17006175,AN63590944,Equipment,Insured asset,N/A,Truck,2000,VIN17733550,502 Pine St,Chicago,NY,162966.17,Excellent,2022-06-22
AST82436395,AN42648602,Property,Insured asset,Ford,Sedan,1999,VIN93509211,108 Pine St,Dallas,NY,180306.68,Good,2021-04-07
AST66944423,AN03568179,Equipment,Insured asset,N/A,ModelX,1998,VIN61152309,806 Pine St,Seattle,CA,41712.19,Good,2019-12-16
AST02768221,AN63767962,Equipment,Insured asset,Honda,ModelY,2007,VIN67122831,394 Pine St,San Jose,MA,158631.61,Poor,2022-02-05
AST31420673,AN44938495,Vehicle,Insured asset,Toyota,Sedan,2012,VIN84025006,337 Pine St,Miami,WA,20245.87,Good,2019-05-22
AST36412187,AN54463969,Property,Insured asset,Ford,ModelY,2009,VIN57007530,747 Pine St,Boston,TX,115929.51,Fair,2023-09-16
AST74444491,AN05972153,Vehicle,Insured asset,Ford,Truck,2018,VIN36141037,718 Pine St,Seattle,NY,123132.51,Good,2025-10-31
AST12328771,AN62164111,Equipment,Insured asset,N/A,ModelY,2005,VIN58124378,436 Pine St,Seattle,CA,173210.52,Poor,2019-07-31
AST86536200,AN74532022,Vehicle,Insured asset,N/A,Sedan,2013,VIN55406342,821 Pine St,Austin,CA,32408.85,Fair,2020-07-31
AST89340378,AN04077158,Equipment,Insured asset,Ford,ModelY,2015,VIN64274183,304 Pine St,Seattle,MA,239076.67,Excellent,2019-09-20
AST87036929,AN10385562,Equipment,Insured asset,Ford,ModelX,2004,VIN06253471,513 Pine St,Seattle,CA,48326.79,Poor,2025-02-21
AST87717263,AN77323158,Vehicle,Insured asset,Ford,Sedan,2006,VIN45975839,150 Pine St,Miami,MA,230812.02,Fair,2021-04-06
AST57118237,AN57706594,Equipment,Insured asset,Toyota,ModelX,2007,VIN85245452,384 Pine St,Chicago,FL,242921.7,Fair,2024-10-08
AST44852133,AN18699262,Equipment,Insured asset,N/A,Sedan,2009,VIN57975253,144 Pine St,Boston,MA,39077.83,Fair,2021-06-30
AST76130297,AN33018316,Property,Insured asset,Toyota,ModelY,1998,VIN86733782,500 Pine St,Austin,WA,74831.15,Excellent,2022-12-08
AST95864119,AN05380680,Property,Insured asset,Toyota,ModelX,2001,VIN88007511,130 Pine St,Chicago,MA,22976.53,Fair,2023-03-04
AST37644568,AN34417505,Vehicle,Insured asset,Toyota,Truck,2019,VIN51295601,137 Pine St,Austin,CA,234290.94,Excellent,2019-05-13
AST51501142,AN18949761,Equipment,Insured asset,Ford,Sedan,2013,VIN20907360,904 Pine St,Miami,MA,187534.07,Excellent,2020-02-12
AST93610017,AN21524114,Vehicle,Insured asset,Honda,ModelX,2009,VIN96844154,201 Pine St,Seattle,NY,56742.21,Excellent,2020-01-31
AST65518544,AN87231754,Property,Insured asset,N/A,ModelX,2001,VIN91676751,327 Pine St,Chicago,NY,198206.06,Poor,2022-09-06
AST17196174,AN42181488,Equipment,Insured asset,Ford,ModelY,2000,VIN57150673,169 Pine St,Miami,NY,111761.37,Fair,2019-10-21
AST18742604,AN86397296,Equipment,Insured asset,Toyota,ModelY,2016,VIN88126669,742 Pine St,San Jose,MA,11643.12,Fair,2019-11-07
AST95958000,AN75156845,Property,Insured asset,Honda,ModelX,2008,VIN63761473,431 Pine St,Miami,NY,181198.68,Excellent,2022-09-14
AST27542360,AN14899635,Property,Insured asset,Toyota,Truck,2025,VIN58541041,764 Pine St,Miami,MA,211618.6,Fair,2019-09-06
AST30427828,AN08178474,Property,Insured asset,Ford,Truck,2010,VIN59685953,802 Pine St,Boston,CA,141620.1,Fair,2018-03-10
AST52719913,AN20132151,Vehicle,Insured asset,Ford,Sedan,2003,VIN40045704,216 Pine St,San Jose,FL,236644.25,Good,2021-10-05
AST27743090,AN24590526,Property,Insured asset,N/A,Sedan,2019,VIN51273080,222 Pine St,Dallas,MA,74049.83,Poor,2025-03-02
AST38507294,AN92131730,Property,Insured asset,Toyota,ModelX,2022,VIN74687942,894 Pine St,Dallas,FL,173997.75,Poor,2025-08-21
AST65477176,AN42026741,Equipment,Insured asset,N/A,ModelY,2002,VIN06808710,656 Pine St,Boston,TX,218086.27,Good,2020-05-22
AST56994643,AN87045458,Equipment,Insured asset,Toyota,Truck,2017,VIN22176317,694 Pine St,Miami,WA,240464.71,Fair,2019-05-27
AST91892018,AN57404561,Property,Insured asset,Honda,ModelY,2006,VIN07885591,327 Pine St,Dallas,WA,69254.88,Good,2023-05-26
AST34030062,AN92275505,Equipment,Insured asset,Ford,ModelX,2001,VIN94163259,910 Pine St,San Jose,FL,227057.11,Good,2019-07-31
AST02788239,AN57373586,Property,Insured asset,Honda,Truck,2001,VIN63394174,126 Pine St,San Jose,IL,146497.92,Excellent,2021-08-12
AST07943520,AN45470200,Equipment,Insured asset,Ford,ModelY,2010,VIN06144605,320 Pine St,Seattle,TX,12591.77,Good,2020-08-21
AST96862232,AN57253764,Property,Insured asset,Toyota,Sedan,2007,VIN22837120,493 Pine St,Seattle,CA,79991.98,Fair,2020-06-07
AST51408526,AN06748966,Equipment,Insured asset,N/A,Sedan,2021,VIN47646301,600 Pine St,San Jose,FL,97016.28,Poor,2020-10-22
AST52275165,AN04098012,Property,Insured asset,N/A,Sedan,2015,VIN11906223,193 Pine St,Austin,CA,59960.01,Poor,2024-01-09
AST98968219,AN04719135,Vehicle,Insured asset,Honda,ModelX,2009,VIN50184337,850 Pine St,Miami,NY,50321.67,Poor,2025-05-04
AST68529067,AN27251029,Property,Insured asset,Toyota,ModelX,2010,VIN80016255,794 Pine St,San Jose,CA,99474.32,Excellent,2018-10-28
AST40892315,AN22591494,Equipment,Insured asset,Honda,Truck,2007,VIN19315110,761 Pine St,Miami,NY,73966.81,Poor,2022-06-04
AST32726322,AN94848724,Equipment,Insured asset,Honda,ModelX,2020,VIN90484262,763 Pine St,Seattle,FL,235681.13,Poor,2020-12-22
AST45136607,AN27023871,Vehicle,Insured asset,Toyota,Truck,2009,VIN69721771,220 Pine St,Seattle,IL,80891.96,Poor,2019-03-06
AST19056538,AN86687206,Vehicle,Insured asset,Ford,Truck,2016,VIN59140722,482 Pine St,Miami,FL,148902.33,Good,2018-07-05
AST52683198,AN99855453,Equipment,Insured asset,Toyota,ModelY,2024,VIN79081031,893 Pine St,Seattle,WA,125098.93,Poor,2022-01-26
AST23058080,AN79735140,Vehicle,Insured asset,Ford,ModelY,2015,VIN06886517,273 Pine St,San Jose,FL,157488.22,Excellent,2022-03-19
AST87720878,AN61663396,Vehicle,Insured asset,N/A,Truck,1999,VIN70114970,120 Pine St,San Jose,TX,224607.04,Excellent,2025-09-15
AST59956419,AN14271042,Vehicle,Insured asset,Honda,ModelY,2009,VIN15966634,582 Pine St,Chicago,FL,168712.95,Excellent,2019-07-28
AST85104300,AN91249875,Equipment,Insured asset,Toyota,Sedan,2022,VIN13753003,107 Pine St,Seattle,MA,88668.42,Excellent,2019-12-15
AST45345466,AN59579077,Equipment,Insured asset,Honda,ModelY,1998,VIN91715234,505 Pine St,San Jose,NY,49421.61,Fair,2023-02-09
AST02253900,AN26636148,Vehicle,Insured asset,Toyota,Sedan,2009,VIN35463700,930 Pine St,Austin,IL,182731.78,Poor,2023-03-28
AST19197580,AN10673574,Equipment,Insured asset,N/A,Sedan,2015,VIN61455622,284 Pine St,Miami,TX,169117.06,Good,2022-01-16
AST17301347,AN36182426,Equipment,Insured asset,Ford,Sedan,2000,VIN01615859,987 Pine St,Boston,TX,46654.8,Good,2019-01-03
AST24222645,AN16943085,Vehicle,Insured asset,Toyota,Sedan,2022,VIN33150352,533 Pine St,San Jose,WA,113969.52,Good,2023-02-14
AST64877063,AN34697989,Equipment,Insured asset,N/A,Truck,2005,VIN66216990,862 Pine St,Chicago,NY,12981.57,Excellent,2018-09-22
AST47580910,AN58011848,Property,Insured asset,N/A,ModelY,2016,VIN29380202,399 Pine St,Seattle,CA,48135.88,Good,2018-04-10
AST12633605,AN36421379,Equipment,Insured asset,Ford,Sedan,2021,VIN02887077,483 Pine St,Chicago,TX,70021.33,Poor,2021-08-14
AST09072324,AN79758936,Vehicle,Insured asset,Toyota,Truck,2008,VIN35891512,116 Pine St,Austin,FL,207461.41,Fair,2019-05-19
AST00436951,AN85698039,Vehicle,Insured asset,Honda,ModelY,2018,VIN76433744,470 Pine St,Miami,WA,175619.78,Good,2018-03-02
AST57615261,AN06546481,Vehicle,Insured asset,Ford,ModelY,2021,VIN42102564,264 Pine St,Boston,IL,189895.55,Excellent,2021-05-27
AST01367006,AN72771332,Property,Insured asset,N/A,ModelY,2007,VIN16517135,500 Pine St,Boston,FL,53294.04,Poor,2018-09-15
AST34761911,AN40314975,Property,Insured asset,N/A,Sedan,1997,VIN03478697,889 Pine St,Chicago,MA,51819.75,Good,2018-03-13
AST19368297,AN74036433,Property,Insured asset,Toyota,ModelX,2007,VIN82727644,218 Pine St,Chicago,MA,188102.13,Fair,2020-09-06
AST91357482,AN40609196,Vehicle,Insured asset,Honda,ModelX,2022,VIN01132561,108 Pine St,Dallas,TX,190594.84,Good,2020-03-23
AST48156471,AN90288075,Vehicle,Insured asset,Toyota,ModelX,2015,VIN46095695,533 Pine St,Boston,IL,149133.6,Good,2024-07-06
AST50344805,AN12613150,Vehicle,Insured asset,Toyota,ModelX,2008,VIN25230525,998 Pine St,Austin,WA,40592.12,Excellent,2023-05-13
AST95040646,AN74373502,Property,Insured asset,Honda,Truck,2016,VIN49652111,282 Pine St,Seattle,WA,35565.52,Poor,2025-01-25
AST56368636,AN45654663,Equipment,Insured asset,Ford,ModelX,2002,VIN97124296,383 Pine St,Boston,FL,172724.01,Good,2020-02-16
AST90959894,AN90861868,Equipment,Insured asset,Toyota,Truck,2010,VIN80214439,851 Pine St,Seattle,FL,59719.5,Good,2019-02-28
AST94625658,AN01570165,Vehicle,Insured asset,Honda,Sedan,2011,VIN96968441,258 Pine St,Seattle,CA,14650.24,Fair,2020-05-22
AST98968092,AN42025696,Property,Insured asset,N/A,ModelY,1998,VIN65640502,238 Pine St,Austin,NY,199433.93,Excellent,2019-07-06
AST33987665,AN31336538,Equipment,Insured asset,Toyota,Sedan,2002,VIN49620147,611 Pine St,San Jose,IL,184085.09,Poor,2018-02-21
