office_id,name,office_type,address,city,state,zip_code,latitude,longitude,timezone,phone,adjuster_capacity,has_siu_unit
OFF01188742,Office 249,HQ,101 Main St,Boston,WA,77340,47.122857,-112.998203,EST,555-6107,128,True
OFF23151273,Office 250,Regional,747 Main St,Austin,FL,78600,39.8754,-92.31944,EST,555-3701,64,False
OFF40909954,Office 251,Branch,923 Main St,San Jose,IL,79410,41.906472,-106.000632,EST,555-9484,149,False
OFF60224207,Office 252,Regional,784 Main St,Dallas,WA,77588,39.199356,-108.216348,EST,555-9974,129,False
OFF96875023,Office 253,Regional,207 Main St,Austin,MA,75383,35.800169,-87.989334,PST,555-1515,84,True
OFF25071534,Office 254,Regional,606 Main St,Dallas,TX,79833,38.010971,-72.204724,CST,555-1759,53,True
OFF30285730,Office 255,Regional,391 Main St,San Jose,WA,79246,41.319077,-110.582602,CST,555-8137,118,True
OFF41790004,Office 256,Branch,330 Main St,Chicago,CA,76247,30.449931,-110.894704,CST,555-3847,85,False
OFF51989442,Office 257,Regional,241 Main St,Miami,MA,76134,38.702848,-73.150674,PST,555-2653,128,True
OFF79908084,Office 258,Regional,778 Main St,Miami,MA,77517,42.461597,-116.716283,EST,555-5883,141,False
OFF64492815,Office 259,HQ,519 Main St,Austin,IL,77383,47.679738,-101.915166,CST,555-9994,141,True
OFF53342845,Office 260,Regional,296 Main St,Miami,IL,77604,28.639222,-94.492046,PST,555-4927,149,True
OFF75599400,Office 261,HQ,811 Main St,Boston,NY,76287,25.193268,-97.549798,CST,555-1040,36,False
OFF94144637,Office 262,Regional,585 Main St,Austin,WA,77362,29.118319,-108.851174,EST,555-2663,117,True
OFF68575164,Office 263,Regional,181 Main St,San Jose,IL,79349,42.471663,-117.720067,EST,555-4833,80,True
OFF35972913,Office 264,HQ,960 Main St,Austin,NY,77026,47.864211,-111.966607,PST,555-5347,100,True
OFF48629700,Office 265,Regional,968 Main St,Boston,FL,79297,34.162219,-114.009278,EST,555-5671,114,True
OFF26596814,Office 266,Regional,208 Main St,Dallas,MA,76375,42.948758,-103.67666,PST,555-6551,144,True
OFF14189262,Office 267,Regional,944 Main St,Seattle,FL,79651,41.117067,-91.702874,PST,555-2037,19,False
OFF09851483,Office 268,Regional,612 Main St,Miami,IL,75887,46.231976,-94.154609,CST,555-3965,99,True
OFF05035678,Office 269,Branch,796 Main St,Dallas,WA,77301,25.255444,-72.203748,CST,555-2334,46,False
OFF06983010,Office 270,Regional,295 Main St,Miami,CA,78906,29.186185,-91.231022,EST,555-3445,111,True
OFF34952444,Office 271,HQ,564 Main St,Miami,IL,75328,46.767345,-67.737343,CST,555-8790,103,True
OFF61549409,Office 272,Branch,800 Main St,Dallas,FL,76006,35.384815,-86.844084,CST,555-6418,19,False
OFF70306009,Office 273,Branch,686 Main St,Seattle,IL,77758,28.402055,-100.162413,PST,555-7201,54,False
OFF91540562,Office 274,HQ,358 Main St,Austin,FL,78515,28.29635,-80.819435,EST,555-7519,113,True
OFF30921616,Office 275,Branch,972 Main St,Austin,MA,77105,28.261911,-116.614205,PST,555-8421,14,False
OFF55985140,Office 276,Branch,778 Main St,Dallas,WA,76626,29.063398,-105.039284,EST,555-1528,31,True
OFF85825466,Office 277,Branch,217 Main St,Seattle,MA,77456,32.836291,-122.101408,EST,555-9568,44,True
OFF79015233,Office 278,HQ,471 Main St,Chicago,WA,76808,43.635011,-122.964143,CST,555-4743,75,True
OFF30746167,Office 279,HQ,802 Main St,Seattle,MA,78503,44.14951,-117.34057,CST,555-8345,119,False
OFF69295908,Office 280,Regional,158 Main St,Chicago,NY,77144,45.850746,-72.82894,EST,555-4061,80,False
OFF97307795,Office 281,Regional,162 Main St,Miami,NY,78060,45.283386,-83.250911,CST,555-6157,98,False
OFF98649335,Office 282,HQ,696 Main St,Miami,NY,76832,46.646455,-121.192904,EST,555-3862,61,True
OFF75195860,Office 283,Regional,322 Main St,Chicago,CA,79872,39.004093,-98.219058,CST,555-3752,148,True
OFF02902884,Office 284,Branch,675 Main St,Miami,CA,78401,30.804023,-86.773015,CST,555-8311,53,True
OFF37320902,Office 285,HQ,516 Main St,Dallas,FL,75160,32.593313,-80.98436,PST,555-9137,64,False
OFF10471576,Office 286,HQ,713 Main St,Dallas,CA,76852,45.100612,-102.676826,CST,555-1652,110,False
OFF96272201,Office 287,HQ,335 Main St,Chicago,CA,76114,40.758981,-73.403159,EST,555-7987,129,False
OFF25942605,Office 288,HQ,366 Main St,San Jose,NY,76648,36.988931,-90.967391,CST,555-6636,76,True
OFF55858904,Office 289,Regional,441 Main St,Miami,TX,79036,40.63921,-123.161646,CST,555-8041,120,True
OFF31419377,Office 290,Branch,992 Main St,Miami,FL,77673,46.643331,-122.925911,CST,555-4728,67,True
OFF97201943,Office 291,Branch,706 Main St,Dallas,FL,76878,43.315197,-119.617535,CST,555-2544,148,True
OFF99585030,Office 292,HQ,150 Main St,Austin,TX,75097,35.870458,-109.869865,CST,555-4135,27,False
OFF25520078,Office 293,HQ,312 Main St,Chicago,CA,79261,31.050475,-109.634253,PST,555-9410,81,False
OFF27026082,Office 294,Branch,746 Main St,Dallas,NY,79202,45.724371,-90.304328,CST,555-8871,48,False
OFF08389564,Office 295,Regional,945 Main St,Miami,MA,78135,30.277925,-118.645222,CST,555-5684,79,True
OFF33407553,Office 296,Regional,864 Main St,Boston,IL,78844,25.332967,-105.381534,CST,555-2598,75,True
OFF34795861,Office 297,HQ,959 Main St,Dallas,WA,79943,30.276451,-110.45902,CST,555-9305,96,True
OFF44427559,Office 298,HQ,383 Main St,Chicago,IL,76102,47.923181,-83.731764,EST,555-4557,141,True
OFF53445753,Office 299,Regional,947 Main St,Boston,MA,79564,29.071338,-81.08795,EST,555-2933,65,False
OFF99080036,Office 300,Regional,527 Main St,Miami,CA,76388,40.296847,-89.985375,CST,555-6605,16,True
OFF25642136,Office 301,Regional,889 Main St,Austin,IL,79740,46.041851,-67.933698,PST,555-6308,100,True
OFF48734842,Office 302,HQ,368 Main St,Austin,WA,78720,31.51861,-98.189997,PST,555-9876,137,True
OFF00645298,Office 303,Regional,903 Main St,Miami,MA,78276,32.187046,-110.4504,EST,555-9075,46,True
OFF70911101,Office 304,Regional,722 Main St,Boston,NY,75921,42.385821,-83.71963,PST,555-2636,33,True
OFF15917710,Office 305,HQ,369 Main St,San Jose,IL,79024,31.894503,-102.851506,CST,555-3512,66,False
OFF90632475,Office 306,Branch,567 Main St,Boston,WA,76953,25.434427,-123.129911,EST,555-4922,110,False
OFF57189436,Office 307,HQ,247 Main St,Miami,MA,75771,31.609134,-120.2525,CST,555-9510,131,False
OFF81487478,Office 308,Regional,231 Main St,Seattle,NY,75054,37.077137,-108.278461,PST,555-3598,48,True
OFF02175284,Office 309,Branch,878 Main St,Boston,MA,78890,41.663175,-82.96159,PST,555-5976,141,False
OFF90649404,Office 310,HQ,626 Main St,Austin,TX,76197,40.118169,-101.52415,EST,555-2071,43,True
OFF06442696,Office 311,Regional,366 Main St,Miami,WA,76146,37.258048,-120.586009,CST,555-7897,138,False
OFF66661150,Office 312,HQ,858 Main St,Seattle,NY,79077,35.983434,-84.015895,PST,555-3091,80,False
OFF12272723,Office 313,Regional,153 Main St,Miami,IL,77180,28.52925,-95.078676,EST,555-8969,136,True
OFF27218953,Office 314,Branch,542 Main St,Austin,FL,77827,39.081217,-81.320088,CST,555-5362,68,True
OFF72530652,Office 315,Branch,816 Main St,Boston,MA,77858,26.697368,-108.885669,EST,555-2688,94,False
OFF24373588,Office 316,Regional,415 Main St,Austin,MA,78480,33.377811,-101.537745,EST,555-2272,115,True
OFF44646629,Office 317,HQ,957 Main St,Seattle,FL,79306,33.662869,-71.061648,PST,555-3430,29,False
OFF08498694,Office 318,Branch,352 Main St,Austin,TX,76047,46.632793,-76.765438,CST,555-2795,99,True
OFF67447903,Office 319,Branch,625 Main St,San Jose,TX,79874,35.757159,-93.943913,CST,555-2458,68,True
OFF47101914,Office 320,Regional,116 Main St,Dallas,NY,78895,32.212603,-106.156568,PST,555-6613,15,True
OFF29992116,Office 321,Branch,723 Main St,Seattle,FL,78817,37.704798,-113.14342,EST,555-1622,41,True
OFF53454773,Office 322,HQ,278 Main St,San Jose,MA,75855,28.480669,-71.92778,PST,555-6756,100,True
OFF03172729,Office 323,Branch,765 Main St,Boston,WA,78363,47.604453,-102.749635,PST,555-6386,137,False
OFF53346238,Office 324,HQ,286 Main St,Boston,MA,79056,37.618629,-111.82423,EST,555-4271,111,False
OFF82444292,Office 325,HQ,476 Main St,Austin,NY,77049,32.592918,-100.803437,CST,555-3040,128,True
OFF79175173,Office 326,HQ,579 Main St,San Jose,MA,76084,37.692109,-71.310484,EST,555-8735,82,False
OFF03266868,Office 327,Regional,558 Main St,Seattle,FL,78103,45.341833,-103.18762,PST,555-9263,47,False
OFF72640416,Office 328,Regional,465 Main St,Miami,IL,78189,46.084933,-99.844609,CST,555-2693,21,False
OFF03754531,Office 329,Regional,337 Main St,San Jose,MA,75024,38.224312,-79.591416,PST,555-8291,26,False
OFF94189968,Office 330,HQ,553 Main St,Boston,FL,79348,45.471618,-78.252619,PST,555-2787,59,False
OFF36956047,Office 331,Regional,852 Main St,Chicago,NY,77830,44.943071,-117.596493,EST,555-9677,54,True
OFF38482628,Office 332,Regional,869 Main St,Dallas,IL,76508,26.271232,-73.920081,CST,555-5277,131,True
OFF61132652,Office 333,Regional,520 Main St,Chicago,MA,75903,26.017141,-107.976532,PST,555-7535,126,False
OFF38079012,Office 334,Branch,141 Main St,Seattle,WA,75146,29.859608,-107.736531,EST,555-9981,116,True
OFF59211763,Office 335,HQ,771 Main St,Dallas,CA,79253,41.102648,-92.223048,PST,555-6807,150,True
OFF56584134,Office 336,Regional,500 Main St,Austin,WA,79197,38.077788,-72.038751,CST,555-1094,142,False
OFF91704203,Office 337,HQ,866 Main St,Austin,WA,79266,34.392931,-106.846365,CST,555-2402,113,True
OFF67007539,Office 338,Regional,476 Main St,Austin,MA,76678,27.044544,-80.965202,CST,555-5952,48,False
OFF89957506,Office 339,Branch,337 Main St,San Jose,MA,76380,36.495979,-106.78579,EST,555-6245,100,False
OFF09668638,Office 340,Regional,271 Main St,Dallas,IL,79076,32.263899,-116.929064,CST,555-5674,69,True
OFF17143039,Office 341,Branch,695 Main St,Austin,TX,78240,26.246762,-82.204773,EST,555-8311,56,False
OFF28710728,Office 342,HQ,305 Main St,San Jose,TX,77007,27.687243,-82.021762,CST,555-3293,26,False
OFF37737121,Office 343,Regional,582 Main St,Seattle,TX,77171,39.144875,-116.160002,CST,555-3510,61,False
OFF99952880,Office 344,Regional,477 Main St,Austin,TX,79042,45.310826,-123.586537,PST,555-7025,109,True
OFF92164064,Office 345,HQ,997 Main St,San Jose,WA,79415,40.360995,-85.356434,CST,555-8708,80,True
OFF61959741,Office 346,Regional,161 Main St,Austin,IL,78659,34.578519,-105.930763,PST,555-2304,32,False
OFF70521276,Office 347,Branch,324 Main St,Dallas,TX,78189,32.017187,-109.609287,CST,555-9515,121,False
OFF82639952,Office 348,HQ,169 Main St,San Jose,NY,79698,28.131175,-79.800094,EST,555-3029,131,True
OFF37299213,Office 349,Branch,774 Main St,Austin,NY,76001,26.992769,-97.226689,PST,555-9618,69,False
OFF46362691,Office 350,Regional,129 Main St,Seattle,IL,76802,42.907856,-121.995415,EST,555-6822,87,True
OFF74891254,Office 351,Regional,418 Main St,Miami,CA,76142,46.667744,-84.875717,PST,555-9459,88,False
OFF24668733,Office 352,Branch,789 Main St,Chicago,CA,79431,38.596703,-87.384578,EST,555-7024,39,True
OFF70653180,Office 353,Branch,315 Main St,San Jose,NY,78326,30.536523,-84.219712,CST,555-7075,103,True
OFF77032357,Office 354,Branch,102 Main St,Boston,WA,78187,43.189409,-80.258373,CST,555-3463,33,False
OFF85662725,Office 355,Regional,851 Main St,Seattle,IL,79549,25.161217,-114.769421,PST,555-1012,43,False
OFF75397452,Office 356,Regional,120 Main St,Austin,IL,77452,31.024999,-74.512549,PST,555-4118,123,True
OFF29265631,Office 357,Branch,555 Main St,Chicago,FL,79849,47.544731,-82.45198,CST,555-1789,58,False
OFF22645027,Office 358,HQ,358 Main St,San Jose,NY,76117,32.92884,-70.964705,CST,555-9120,39,True
OFF90948063,Office 359,Regional,504 Main St,San Jose,MA,76865,47.940627,-107.73024,PST,555-2255,144,True
OFF29897894,Office 360,HQ,903 Main St,Miami,FL,79128,28.156156,-115.317819,EST,555-9033,32,True
OFF57105864,Office 361,Regional,714 Main St,Dallas,MA,77278,40.251711,-83.570199,EST,555-2364,32,True
OFF44255352,Office 362,Regional,231 Main St,Seattle,TX,77045,30.913651,-71.946559,EST,555-8612,103,True
OFF52553804,Office 363,Branch,408 Main St,Miami,TX,78051,37.180368,-113.343532,PST,555-9010,105,False
OFF62071718,Office 364,Branch,341 Main St,San Jose,TX,77680,44.543025,-88.644148,EST,555-5261,96,False
OFF66298965,Office 365,HQ,698 Main St,Chicago,FL,77617,42.449438,-73.420382,EST,555-1074,13,True
OFF48929527,Office 366,Regional,347 Main St,Miami,FL,75309,29.338067,-92.575033,CST,555-8053,134,False
OFF22509488,Office 367,Branch,792 Main St,Dallas,MA,78390,32.30571,-89.858527,EST,555-6369,18,False
OFF83932959,Office 368,Regional,925 Main St,Austin,IL,76911,37.25941,-78.440543,PST,555-6652,42,True
OFF54489429,Office 369,Branch,894 Main St,Austin,WA,75521,47.785478,-97.634886,PST,555-5519,48,False
OFF71564229,Office 370,Branch,156 Main St,Boston,MA,78815,34.852671,-96.103855,PST,555-7725,76,False
OFF15389055,Office 371,Regional,319 Main St,San Jose,MA,75851,33.829983,-108.313607,EST,555-4211,78,True
OFF66735497,Office 372,Branch,394 Main St,Boston,CA,78871,43.23213,-93.416321,PST,555-5627,144,False
OFF05229264,Office 373,Branch,863 Main St,Boston,FL,75604,44.771824,-82.482975,PST,555-6596,50,True
OFF45753223,Office 374,Regional,798 Main St,Chicago,NY,79667,43.095289,-112.046306,CST,555-8379,120,False
OFF53268354,Office 375,Regional,766 Main St,Seattle,MA,79610,36.300148,-77.661904,CST,555-9282,148,False
OFF80624359,Office 376,HQ,167 Main St,Seattle,MA,76338,28.665776,-90.374141,PST,555-9221,65,False
OFF68337884,Office 377,Regional,836 Main St,Seattle,WA,78051,25.285079,-116.234396,CST,555-6766,28,False
OFF55633495,Office 378,Branch,177 Main St,Chicago,FL,77854,37.199095,-77.847232,PST,555-3345,107,True
OFF03110665,Office 379,Branch,374 Main St,Seattle,TX,78622,34.906441,-76.209676,CST,555-3760,68,True
OFF15950299,Office 380,Regional,375 Main St,San Jose,NY,75766,42.582463,-109.645131,CST,555-5276,53,False
OFF13036313,Office 381,Branch,176 Main St,Miami,NY,76861,37.273929,-119.732944,PST,555-7378,50,True
OFF79013981,Office 382,Regional,819 Main St,Dallas,CA,79896,27.112859,-82.210554,EST,555-8220,39,True
OFF92845288,Office 383,Regional,396 Main St,San Jose,CA,76402,42.592627,-98.154579,PST,555-2871,115,True
OFF68621984,Office 384,Regional,582 Main St,San Jose,NY,77069,46.127307,-70.480257,CST,555-8681,23,False
OFF13303132,Office 385,Branch,560 Main St,Boston,WA,75160,40.897296,-69.517364,PST,555-3155,16,False
OFF15667936,Office 386,Branch,485 Main St,Chicago,NY,78688,28.758578,-123.582222,CST,555-8077,14,True
OFF38603245,Office 387,HQ,933 Main St,Seattle,FL,75793,41.21311,-115.406998,EST,555-3080,45,True
OFF10781041,Office 388,Regional,135 Main St,San Jose,MA,76196,28.258329,-72.962966,EST,555-6405,66,False
OFF24233101,Office 389,Regional,869 Main St,Boston,WA,79922,32.29546,-104.03022,PST,555-9092,26,False
OFF50820656,Office 390,Branch,475 Main St,Chicago,WA,79325,28.774907,-95.019811,EST,555-2800,142,True
OFF67017327,Office 391,Regional,451 Main St,Chicago,MA,79529,35.193448,-68.715777,PST,555-8649,131,False
OFF80710278,Office 392,Branch,515 Main St,Dallas,WA,75153,32.457919,-109.614218,CST,555-7011,70,True
OFF83103232,Office 393,Branch,979 Main St,Austin,MA,77708,46.66573,-110.120942,CST,555-9002,15,True
OFF66447294,Office 394,HQ,531 Main St,Miami,NY,75046,35.291354,-107.878874,CST,555-1259,136,False
OFF56290927,Office 395,HQ,686 Main St,Miami,TX,78964,40.740433,-109.103586,PST,555-6421,139,False
OFF14167191,Office 396,HQ,269 Main St,Seattle,IL,75973,38.103314,-90.040003,PST,555-3307,34,False
OFF57823859,Office 397,HQ,655 Main St,Boston,MA,76830,41.953255,-72.158033,PST,555-8103,69,False
OFF18889002,Office 398,Regional,328 Main St,Boston,NY,76717,29.381967,-116.579316,EST,555-8537,54,True
OFF33311332,Office 399,HQ,155 Main St,Dallas,NY,76908,43.576509,-108.047242,EST,555-8523,115,False
OFF97410058,Office 400,HQ,505 Main St,Dallas,FL,78515,35.332672,-94.468495,PST,555-9715,141,False
OFF24949089,Office 401,HQ,758 Main St,Miami,TX,79630,47.92479,-69.011159,EST,555-1576,83,True
OFF48768103,Office 402,HQ,928 Main St,Austin,FL,79080,26.909284,-114.140461,PST,555-8165,102,False
OFF50656766,Office 403,HQ,729 Main St,Austin,FL,77082,33.436266,-123.404844,EST,555-8522,138,True
OFF01760978,Office 404,HQ,347 Main St,Seattle,IL,79074,46.012822,-79.107663,PST,555-4213,100,False
OFF89942808,Office 405,Regional,689 Main St,San Jose,IL,78839,25.562076,-85.397884,EST,555-5399,99,False
OFF87509840,Office 406,Branch,317 Main St,Boston,TX,75962,35.540917,-69.008444,PST,555-3653,83,True
OFF14931093,Office 407,Regional,431 Main St,San Jose,CA,78557,25.326822,-89.370436,EST,555-5700,86,True
OFF15592150,Office 408,Branch,303 Main St,Chicago,MA,77181,42.046487,-121.524516,CST,555-9531,65,False
OFF64731255,Office 409,Regional,707 Main St,Chicago,TX,79754,27.351682,-86.211386,CST,555-5586,47,True
OFF73751703,Office 410,Branch,192 Main St,Seattle,NY,79565,42.068861,-103.680695,PST,555-2617,80,False
OFF82652241,Office 411,Branch,215 Main St,Seattle,MA,77012,44.181064,-73.363606,CST,555-7913,58,False
OFF03700915,Office 412,HQ,862 Main St,Boston,FL,79324,31.908284,-108.104449,EST,555-8838,31,False
OFF35706612,Office 413,Regional,349 Main St,San Jose,IL,76026,37.099462,-89.59594,CST,555-5482,10,True
OFF05610373,Office 414,HQ,260 Main St,Boston,IL,79688,27.750858,-86.158484,CST,555-6406,114,True
OFF40247906,Office 415,Regional,613 Main St,San Jose,MA,78281,31.617992,-97.029994,PST,555-3388,58,True
OFF52625865,Office 416,Branch,816 Main St,Dallas,IL,79127,45.43025,-115.52731,CST,555-3017,81,False
OFF70805521,Office 417,Branch,827 Main St,Seattle,TX,76413,46.27579,-74.546281,EST,555-5699,95,False
OFF65080145,Office 418,Regional,133 Main St,Dallas,WA,77185,46.304471,-102.397879,PST,555-5706,23,True
OFF14472542,Office 419,Branch,199 Main St,San Jose,TX,79569,26.85087,-98.703967,CST,555-3548,135,True
OFF36058163,Office 420,Regional,718 Main St,San Jose,WA,75108,42.154286,-69.072608,PST,555-2862,118,True
OFF65387780,Office 421,HQ,397 Main St,Boston,IL,78016,45.335702,-79.692035,PST,555-5845,70,True
OFF76676327,Office 422,Regional,153 Main St,Dallas,CA,75200,39.787327,-110.893183,CST,555-7306,69,True
OFF47145780,Office 423,Branch,461 Main St,Dallas,TX,75112,44.618135,-67.446679,CST,555-8420,53,False
OFF84477476,Office 424,Branch,733 Main St,Austin,IL,78215,36.403391,-122.869978,EST,555-7348,122,True
OFF27238555,Office 425,HQ,403 Main St,Miami,IL,77551,40.943094,-80.778393,EST,555-1732,13,False
OFF67216537,Office 426,Branch,581 Main St,Boston,TX,77404,42.379881,-94.004722,EST,555-4399,86,True
OFF48046837,Office 427,Branch,882 Main St,Austin,WA,76432,34.327184,-109.90439,PST,555-9120,80,True
OFF16523095,Office 428,Regional,899 Main St,Boston,FL,76655,37.262052,-101.401858,EST,555-3934,56,True
OFF45474346,Office 429,HQ,568 Main St,Boston,MA,75864,31.458667,-100.65349,EST,555-3047,43,False
OFF77618795,Office 430,Branch,891 Main St,Dallas,TX,78290,27.862279,-118.935836,CST,555-2126,133,True
OFF06136482,Office 431,HQ,976 Main St,Boston,NY,76912,43.903135,-119.187425,CST,555-3908,149,True
OFF74096270,Office 432,Regional,236 Main St,Chicago,FL,79434,35.672786,-99.752976,PST,555-2423,34,False
OFF62644712,Office 433,Regional,385 Main St,Austin,WA,78337,43.429987,-79.322478,PST,555-8065,119,True
OFF74548256,Office 434,Branch,506 Main St,Seattle,TX,76956,25.188975,-107.304963,CST,555-8129,10,True
OFF00458446,Office 435,Branch,853 Main St,Austin,WA,78788,31.860071,-115.632665,CST,555-1163,93,False
OFF48547145,Office 436,Branch,808 Main St,San Jose,IL,77885,36.616228,-111.779774,CST,555-1015,82,False
OFF67627506,Office 437,Branch,661 Main St,Seattle,NY,77300,44.728407,-118.286094,PST,555-4656,84,False
OFF29205541,Office 438,HQ,131 Main St,Seattle,CA,77312,46.284434,-83.31325,CST,555-3018,132,True
OFF42767553,Office 439,HQ,268 Main St,Boston,NY,79485,38.506755,-90.794728,CST,555-7029,90,True
OFF37153406,Office 440,HQ,654 Main St,Chicago,WA,75456,27.917007,-85.600633,PST,555-2810,42,False
OFF16170578,Office 441,Branch,628 Main St,Seattle,TX,79901,43.858356,-79.27823,CST,555-8994,135,True
OFF75818398,Office 442,HQ,222 Main St,Boston,MA,75482,46.715105,-107.888858,EST,555-3804,115,False
OFF34305825,Office 443,HQ,688 Main St,Miami,IL,78890,25.107686,-73.59587,CST,555-4147,62,False
OFF83584932,Office 444,Branch,237 Main St,San Jose,CA,78158,34.151061,-97.000285,CST,555-1313,50,False
OFF26820034,Office 445,Branch,466 Main St,San Jose,IL,78467,34.879587,-94.529266,EST,555-8068,14,False
